datetime,datetime,random,year,month,day,sazonal,timeSeries
2022-04-24 09:00:00,2022-04-24 09:00:00,0.7122354333214872,2022,4,24,-0.31341491312363656,-2.4219136979148783
2022-04-24 10:00:00,2022-04-24 10:00:00,0.761939622409718,2022,4,24,-0.3140742932527308,-2.37880331011759
2022-04-24 11:00:00,2022-04-24 11:00:00,0.09192015285076038,2022,4,24,-0.314733521918534,-3.0554150663345796
2022-04-24 12:00:00,2022-04-24 12:00:00,0.61097537934795,2022,4,24,-0.31539259880313075,-2.5429506086833573
2022-04-24 13:00:00,2022-04-24 13:00:00,0.9304364842648448,2022,4,24,-0.31605152358867966,-2.2300787516219516
2022-04-24 14:00:00,2022-04-24 14:00:00,0.5559514908060782,2022,4,24,-0.31671029595741174,-2.611151468768039
2022-04-24 15:00:00,2022-04-24 15:00:00,0.31637441030221847,2022,4,24,-0.31736891559163244,-2.8573147456141057
2022-04-24 16:00:00,2022-04-24 16:00:00,0.14032615831788575,2022,4,24,-0.31802738217372,-3.0399476634193143
2022-04-24 17:00:00,2022-04-24 17:00:00,0.24825988679669575,2022,4,24,-0.3186856953861273,-2.938597067064577
2022-04-24 18:00:00,2022-04-24 18:00:00,0.817407983109211,2022,4,24,-0.3193438549113804,-2.3760305660045926
2022-04-24 19:00:00,2022-04-24 19:00:00,0.986410662112182,2022,4,24,-0.32000186043208023,-2.21360794220862
2022-04-24 20:00:00,2022-04-24 20:00:00,0.8199607153536934,2022,4,24,-0.3206597116309012,-2.386636400955318
2022-04-24 21:00:00,2022-04-24 21:00:00,0.6361697604686958,2022,4,24,-0.32131740819059296,-2.577004321437234
2022-04-24 22:00:00,2022-04-24 22:00:00,0.9408025290363379,2022,4,24,-0.3219749497939789,-2.278946968903451
2022-04-24 23:00:00,2022-04-24 23:00:00,0.15966285820995174,2022,4,24,-0.32263233612395803,-3.0666605030296283
2022-04-25 00:00:00,2022-04-25 00:00:00,0.37660389917530335,2022,4,25,-0.32328956686350335,-2.8562917694597303
2022-04-25 01:00:00,2022-04-25 01:00:00,1.561798062965636e-05,2022,4,25,-0.3239466416956637,-3.239450798976007
2022-04-25 02:00:00,2022-04-25 02:00:00,0.31498101476427365,2022,4,25,-0.3246035603035623,-2.9310545882713495
2022-04-25 03:00:00,2022-04-25 03:00:00,0.3021443046210921,2022,4,25,-0.3252603223703986,-2.9504589190828936
2022-04-25 04:00:00,2022-04-25 04:00:00,0.9508631510105188,2022,4,25,-0.3259169275794466,-2.3083061247839476
2022-04-25 05:00:00,2022-04-25 05:00:00,0.68937909082657,2022,4,25,-0.32657337561405697,-2.5763546653139997
2022-04-25 06:00:00,2022-04-25 06:00:00,0.9456657310044908,2022,4,25,-0.3272296661576551,-2.32663093057206
2022-04-25 07:00:00,2022-04-25 07:00:00,0.6539309187560838,2022,4,25,-0.32788579889374325,-2.624927070181349
2022-04-25 08:00:00,2022-04-25 08:00:00,0.8902838185009507,2022,4,25,-0.3285417735058991,-2.39513391655804
2022-04-25 09:00:00,2022-04-25 09:00:00,0.970651228878578,2022,4,25,-0.3291975896777772,-2.321324667899194
2022-04-25 10:00:00,2022-04-25 10:00:00,0.3208954728500657,2022,4,25,-0.32985324709310804,-2.9776369980810147
2022-04-25 11:00:00,2022-04-25 11:00:00,0.6487741287266097,2022,4,25,-0.3305087454356986,-2.656313325630376
2022-04-25 12:00:00,2022-04-25 12:00:00,0.6265095954266852,2022,4,25,-0.3311640843894331,-2.6851312484676457
2022-04-25 13:00:00,2022-04-25 13:00:00,0.5632941592695434,2022,4,25,-0.3318192636382721,-2.7548984771131773
2022-04-25 14:00:00,2022-04-25 14:00:00,0.6504112832562918,2022,4,25,-0.3324742828662537,-2.674331545406245
2022-04-25 15:00:00,2022-04-25 15:00:00,0.4796480468537544,2022,4,25,-0.3331291417574925,-2.8516433707211704
2022-04-25 16:00:00,2022-04-25 16:00:00,0.31081386186540483,2022,4,25,-0.3337838399961811,-3.027024538096406
2022-04-25 17:00:00,2022-04-25 17:00:00,0.5334595201375123,2022,4,25,-0.3344383772665889,-2.810924252528377
2022-04-25 18:00:00,2022-04-25 18:00:00,0.0547519259638829,2022,4,25,-0.33509275325306387,-3.296175606566756
2022-04-25 19:00:00,2022-04-25 19:00:00,0.578308043256906,2022,4,25,-0.33574696764003054,-2.7791616331433997
2022-04-25 20:00:00,2022-04-25 20:00:00,0.5864044766392374,2022,4,25,-0.3364010201119925,-2.7776057244806878
2022-04-25 21:00:00,2022-04-25 21:00:00,0.3990464427312851,2022,4,25,-0.33705491035353063,-2.971502660804021
2022-04-25 22:00:00,2022-04-25 22:00:00,0.44949422245854376,2022,4,25,-0.3377086380493047,-2.927592158034503
2022-04-25 23:00:00,2022-04-25 23:00:00,0.43729978022370175,2022,4,25,-0.338362202884052,-2.946322248616818
2022-04-26 00:00:00,2022-04-26 00:00:00,0.820107457066934,2022,4,26,-0.33901560454258944,-2.5700485883589606
2022-04-26 01:00:00,2022-04-26 01:00:00,0.44528907881524393,2022,4,26,-0.3396688427098116,-2.951399348282872
2022-04-26 02:00:00,2022-04-26 02:00:00,0.5024241636287731,2022,4,26,-0.3403219170706928,-2.900795007078155
2022-04-26 03:00:00,2022-04-26 03:00:00,0.9228951052869293,2022,4,26,-0.34097482731028556,-2.486853167815926
2022-04-26 04:00:00,2022-04-26 04:00:00,0.19861578926144197,2022,4,26,-0.3416275731137222,-3.2176599418757803
2022-04-26 05:00:00,2022-04-26 05:00:00,0.25327917856781446,2022,4,26,-0.3422801541662137,-3.169522363094323
2022-04-26 06:00:00,2022-04-26 06:00:00,0.9018132099443453,2022,4,26,-0.34293257015305134,-2.527512491586168
2022-04-26 07:00:00,2022-04-26 07:00:00,0.08807091102575659,2022,4,26,-0.343584820759605,-3.3477772965702934
2022-04-26 08:00:00,2022-04-26 08:00:00,0.03771747856991159,2022,4,26,-0.34423690567132526,-3.404651578143341
2022-04-26 09:00:00,2022-04-26 09:00:00,0.7356167822370684,2022,4,26,-0.3448888245737418,-2.71327146350035
2022-04-26 10:00:00,2022-04-26 10:00:00,0.987021165679008,2022,4,26,-0.34554057715246506,-2.4683846058456425
2022-04-26 11:00:00,2022-04-26 11:00:00,0.07809587271979646,2022,4,26,-0.346192163093185,-3.383825758212054
2022-04-26 12:00:00,2022-04-26 12:00:00,0.3772291568796985,2022,4,26,-0.34684358208167276,-3.0912066639370295
2022-04-26 13:00:00,2022-04-26 13:00:00,0.7243228991573121,2022,4,26,-0.34749483380377905,-2.7506254388804785
2022-04-26 14:00:00,2022-04-26 14:00:00,0.5087240902579501,2022,4,26,-0.34814591794543615,-2.9727350891964117
2022-04-26 15:00:00,2022-04-26 15:00:00,0.32474363336346257,2022,4,26,-0.34879683419265634,-3.163224708563101
2022-04-26 16:00:00,2022-04-26 16:00:00,0.8142943041090621,2022,4,26,-0.34944758223153366,-2.6801815182062745
2022-04-26 17:00:00,2022-04-26 17:00:00,0.4942555623199546,2022,4,26,-0.3500981617482425,-3.00672605516247
2022-04-26 18:00:00,2022-04-26 18:00:00,0.0003128829049274806,2022,4,26,-0.35074857242903923,-3.5071728413854646
2022-04-26 19:00:00,2022-04-26 19:00:00,0.21030392137941967,2022,4,26,-0.351398813960261,-3.3036842182231907
2022-04-26 20:00:00,2022-04-26 20:00:00,0.4787783887692568,2022,4,26,-0.3520488860283272,-3.0417104715140146
2022-04-26 21:00:00,2022-04-26 21:00:00,0.12527110531343155,2022,4,26,-0.3526987883197381,-3.4017167778839497
2022-04-26 22:00:00,2022-04-26 22:00:00,0.5248124535980188,2022,4,26,-0.3533485205210768,-3.0086727516127496
2022-04-26 23:00:00,2022-04-26 23:00:00,0.8351930293322777,2022,4,26,-0.3539980823190076,-2.704787793857798
2022-04-27 00:00:00,2022-04-27 00:00:00,0.2765335585713671,2022,4,27,-0.35464747340027764,-3.269941175431409
2022-04-27 01:00:00,2022-04-27 01:00:00,0.36624904433278727,2022,4,27,-0.35529669345171566,-3.1867178901843696
2022-04-27 02:00:00,2022-04-27 02:00:00,0.26859026141519593,2022,4,27,-0.35594574216023384,-3.2908671601871426
2022-04-27 03:00:00,2022-04-27 03:00:00,0.7209573899888949,2022,4,27,-0.3565946192128259,-2.8449888021393646
2022-04-27 04:00:00,2022-04-27 04:00:00,0.9875892666442323,2022,4,27,-0.3572433242965694,-2.5848439763214617
2022-04-27 05:00:00,2022-04-27 05:00:00,0.9147623630272114,2022,4,27,-0.35789185709862387,-2.664156207959027
2022-04-27 06:00:00,2022-04-27 06:00:00,0.9561300366640682,2022,4,27,-0.3585402173062328,-2.62927213639826
2022-04-27 07:00:00,2022-04-27 07:00:00,0.2522021135179524,2022,4,27,-0.35918840460672224,-3.33968193254927
2022-04-27 08:00:00,2022-04-27 08:00:00,0.1440204853396433,2022,4,27,-0.35983641868750177,-3.4543437015353744
2022-04-27 09:00:00,2022-04-27 09:00:00,0.23880191553151375,2022,4,27,-0.3604842592360649,-3.3660406768291353
2022-04-27 10:00:00,2022-04-27 10:00:00,0.05648468954362784,2022,4,27,-0.3611319259399882,-3.5548345698562542
2022-04-27 11:00:00,2022-04-27 11:00:00,0.20135713290442148,2022,4,27,-0.36177941848693285,-3.416437051964907
2022-04-27 12:00:00,2022-04-27 12:00:00,0.4210989455948304,2022,4,27,-0.3624267365646431,-3.2031684200516004
2022-04-27 13:00:00,2022-04-27 13:00:00,0.514320548445123,2022,4,27,-0.3630738798609483,-3.11641825016436
2022-04-27 14:00:00,2022-04-27 14:00:00,0.679811404825523,2022,4,27,-0.36372084806376115,-2.9573970758120884
2022-04-27 15:00:00,2022-04-27 15:00:00,0.5759249343859933,2022,4,27,-0.3643676408610797,-3.0677514742248038
2022-04-27 16:00:00,2022-04-27 16:00:00,0.15813638186962287,2022,4,27,-0.3650142579409857,-3.492006197540234
2022-04-27 17:00:00,2022-04-27 17:00:00,0.6133199991503043,2022,4,27,-0.36566069899164644,-3.04328699076616
2022-04-27 18:00:00,2022-04-27 18:00:00,0.7786207577592106,2022,4,27,-0.36630696370131344,-2.884448879253924
2022-04-27 19:00:00,2022-04-27 19:00:00,0.7445532206931039,2022,4,27,-0.36695305175832393,-2.9249772968901353
2022-04-27 20:00:00,2022-04-27 20:00:00,0.808518086889164,2022,4,27,-0.36759896285109955,-2.8674715416218315
2022-04-27 21:00:00,2022-04-27 21:00:00,0.833833064191969,2022,4,27,-0.36824469666814813,-2.8486139024895123
2022-04-27 22:00:00,2022-04-27 22:00:00,0.5781996207096848,2022,4,27,-0.36889025289806204,-3.1107029082709357
2022-04-27 23:00:00,2022-04-27 23:00:00,0.4445715339126387,2022,4,27,-0.3695356312295203,-3.2507847783825645
2022-04-28 00:00:00,2022-04-28 00:00:00,0.9506302908367286,2022,4,28,-0.3701808313512869,-2.7511780226761404
2022-04-28 01:00:00,2022-04-28 01:00:00,0.4773464652287591,2022,4,28,-0.3708258529522124,-3.2309120642933644
2022-04-28 02:00:00,2022-04-28 02:00:00,0.013811209045950235,2022,4,28,-0.3714706957212327,-3.7008957481663765
2022-04-28 03:00:00,2022-04-28 03:00:00,0.42470713244037683,2022,4,28,-0.37211535934737094,-3.296446461033333
2022-04-28 04:00:00,2022-04-28 04:00:00,0.883948908817437,2022,4,28,-0.3727598435197356,-2.8436495263799193
2022-04-28 05:00:00,2022-04-28 05:00:00,0.9607940790164944,2022,4,28,-0.3734041479275227,-2.7732474002587324
2022-04-28 06:00:00,2022-04-28 06:00:00,0.46041939137305965,2022,4,28,-0.37404827226001397,-3.28006333122708
2022-04-28 07:00:00,2022-04-28 07:00:00,0.736754234066823,2022,4,28,-0.37469221620657894,-3.010167927998966
2022-04-28 08:00:00,2022-04-28 08:00:00,0.9722032619541315,2022,4,28,-0.37533597945667324,-2.781156532612601
2022-04-28 09:00:00,2022-04-28 09:00:00,0.25358607741434025,2022,4,28,-0.37597956169984054,-3.506209539584065
2022-04-28 10:00:00,2022-04-28 10:00:00,0.14179698644509808,2022,4,28,-0.37662296262571077,-3.6244326398120092
2022-04-28 11:00:00,2022-04-28 11:00:00,0.1813863687417142,2022,4,28,-0.3772661819240024,-3.5912754504983098
2022-04-28 12:00:00,2022-04-28 12:00:00,0.40321490249389824,2022,4,28,-0.37790921928452054,-3.3758772903513075
2022-04-28 13:00:00,2022-04-28 13:00:00,0.5812343246722657,2022,4,28,-0.37855207439715877,-3.2042864192993217
2022-04-28 14:00:00,2022-04-28 14:00:00,0.46583278897151026,2022,4,28,-0.3791947469518979,-3.326114680547469
2022-04-28 15:00:00,2022-04-28 15:00:00,0.044007239942819965,2022,4,28,-0.37983723663880753,-3.754365126445255
2022-04-28 16:00:00,2022-04-28 16:00:00,0.06890235225005115,2022,4,28,-0.3804795431480446,-3.7358930792303946
2022-04-28 17:00:00,2022-04-28 17:00:00,0.4679017986452375,2022,4,28,-0.3811216661698552,-3.3433148630533145
2022-04-28 18:00:00,2022-04-28 18:00:00,0.01431924831290099,2022,4,28,-0.38176360539457327,-3.8033168056328317
2022-04-28 19:00:00,2022-04-28 19:00:00,0.881121379184207,2022,4,28,-0.38240536051262186,-2.9429322259420116
2022-04-28 20:00:00,2022-04-28 20:00:00,0.6827384378202526,2022,4,28,-0.38304693121451233,-3.147730874324871
2022-04-28 21:00:00,2022-04-28 21:00:00,0.44912798538264,2022,4,28,-0.3836883171908456,-3.3877551865258164
2022-04-28 22:00:00,2022-04-28 22:00:00,0.856770703226143,2022,4,28,-0.3843295181323109,-2.986524478096966
2022-04-28 23:00:00,2022-04-28 23:00:00,0.7890485669551479,2022,4,28,-0.3849705337296876,-3.060656770341728
2022-04-29 00:00:00,2022-04-29 00:00:00,0.10089344240470421,2022,4,29,-0.3856113636738434,-3.75522019433373
2022-04-29 01:00:00,2022-04-29 01:00:00,0.21260757317908885,2022,4,29,-0.38625200765573664,-3.6499125033782778
2022-04-29 02:00:00,2022-04-29 02:00:00,0.7269159278575543,2022,4,29,-0.3868924653664143,-3.1420087258065887
2022-04-29 03:00:00,2022-04-29 03:00:00,0.06116561421986477,2022,4,29,-0.38753273649701414,-3.814161750750277
2022-04-29 04:00:00,2022-04-29 04:00:00,0.3999518867148789,2022,4,29,-0.38817282073876325,-3.4817763206727532
2022-04-29 05:00:00,2022-04-29 05:00:00,0.4453958171143104,2022,4,29,-0.38881271778297877,-3.4427313607154773
2022-04-29 06:00:00,2022-04-29 06:00:00,0.5179153940214517,2022,4,29,-0.3894524273210689,-3.376608879189237
2022-04-29 07:00:00,2022-04-29 07:00:00,0.7339704703230321,2022,4,29,-0.3900919490445312,-3.1669490201222796
2022-04-29 08:00:00,2022-04-29 08:00:00,0.318713176854031,2022,4,29,-0.3907312826449549,-3.588599649595518
2022-04-29 09:00:00,2022-04-29 09:00:00,0.6421196489790288,2022,4,29,-0.39137042781401893,-3.2715846291611603
2022-04-29 10:00:00,2022-04-29 10:00:00,0.49531489925925076,2022,4,29,-0.392009384243494,-3.4247789431756894
2022-04-29 11:00:00,2022-04-29 11:00:00,0.714167484057923,2022,4,29,-0.3926481516252411,-3.212314032194488
2022-04-29 12:00:00,2022-04-29 12:00:00,0.37876683450362825,2022,4,29,-0.3932867296512129,-3.5541004620085013
2022-04-29 13:00:00,2022-04-29 13:00:00,0.188529671684723,2022,4,29,-0.3939251180134529,-3.7507215084498062
2022-04-29 14:00:00,2022-04-29 14:00:00,0.889011475360316,2022,4,29,-0.3945633164040968,-3.0566216886806523
2022-04-29 15:00:00,2022-04-29 15:00:00,0.4789123732956597,2022,4,29,-0.39520132451537104,-3.473100871858051
2022-04-29 16:00:00,2022-04-29 16:00:00,0.7295368988656079,2022,4,29,-0.39583914203959464,-3.228854521530338
2022-04-29 17:00:00,2022-04-29 17:00:00,0.2427798731414551,2022,4,29,-0.3964767686691777,-3.7219878135503217
2022-04-29 18:00:00,2022-04-29 18:00:00,0.15276078003483495,2022,4,29,-0.39711420409662324,-3.818381260931398
2022-04-29 19:00:00,2022-04-29 19:00:00,0.07405126698369857,2022,4,29,-0.3977514480145257,-3.9034632131615585
2022-04-29 20:00:00,2022-04-29 20:00:00,0.5104844187677685,2022,4,29,-0.3983885001155727,-3.4734005823879586
2022-04-29 21:00:00,2022-04-29 21:00:00,0.042848875560772215,2022,4,29,-0.39902536009254336,-3.9474047253646614
2022-04-29 22:00:00,2022-04-29 22:00:00,0.8597091412382076,2022,4,29,-0.39966202763831055,-3.1369111351448975
2022-04-29 23:00:00,2022-04-29 23:00:00,0.34493141245381376,2022,4,29,-0.4002985024458389,-3.6580536120045752
2022-04-30 00:00:00,2022-04-30 00:00:00,0.7879516774718582,2022,4,30,-0.40093478420818696,-3.221396164610011
2022-04-30 01:00:00,2022-04-30 01:00:00,0.25275392950992037,2022,4,30,-0.4015708726185054,-3.762954796675133
2022-04-30 02:00:00,2022-04-30 02:00:00,0.16838058471444972,2022,4,30,-0.4022067673700391,-3.8536870889859407
2022-04-30 03:00:00,2022-04-30 03:00:00,0.9278655495908233,2022,4,30,-0.40284246815612546,-3.1005591319704315
2022-04-30 04:00:00,2022-04-30 04:00:00,0.7935678462039936,2022,4,30,-0.4034779746701962,-3.2412119004979685
2022-04-30 05:00:00,2022-04-30 05:00:00,0.5713895177749948,2022,4,30,-0.404113286605776,-3.469743348282765
2022-04-30 06:00:00,2022-04-30 06:00:00,0.23390911136695225,2022,4,30,-0.40474840365648407,-3.8135749251978885
2022-04-30 07:00:00,2022-04-30 07:00:00,0.2520974369374681,2022,4,30,-0.40538332551603296,-3.8017358182228613
2022-04-30 08:00:00,2022-04-30 08:00:00,0.31450095902667097,2022,4,30,-0.4060180518782299,-3.7456795597556285
2022-04-30 09:00:00,2022-04-30 09:00:00,0.5719606047796817,2022,4,30,-0.40665258243697594,-3.494565219590078
2022-04-30 10:00:00,2022-04-30 10:00:00,0.5369933836060771,2022,4,30,-0.407286916886267,-3.5358757852565934
2022-04-30 11:00:00,2022-04-30 11:00:00,0.059829869140124226,2022,4,30,-0.4079210549201931,-4.019380680061807
2022-04-30 12:00:00,2022-04-30 12:00:00,0.023623145295755044,2022,4,30,-0.4085549962329395,-4.0619268170336404
2022-04-30 13:00:00,2022-04-30 13:00:00,0.11684547490676367,2022,4,30,-0.40918874051878573,-3.9750419302810935
2022-04-30 14:00:00,2022-04-30 14:00:00,0.7184468721379903,2022,4,30,-0.4098222874721071,-3.37977600258308
2022-04-30 15:00:00,2022-04-30 15:00:00,0.9089405695546426,2022,4,30,-0.4104556367873731,-3.1956157983190883
2022-04-30 16:00:00,2022-04-30 16:00:00,0.47030891780479556,2022,4,30,-0.4110887881591496,-3.640578963786701
2022-04-30 17:00:00,2022-04-30 17:00:00,0.20359115843777242,2022,4,30,-0.41172174128209704,-3.913626254383198
2022-04-30 18:00:00,2022-04-30 18:00:00,0.03548882449695778,2022,4,30,-0.41235449585097217,-4.088056134012764
2022-04-30 19:00:00,2022-04-30 19:00:00,0.5270069209236402,2022,4,30,-0.4129870515606267,-3.6028635946826273
2022-04-30 20:00:00,2022-04-30 20:00:00,0.06049861598914397,2022,4,30,-0.4136194081060092,-4.0756954650709485
2022-04-30 21:00:00,2022-04-30 21:00:00,0.2527150558685295,2022,4,30,-0.4142515651821634,-3.889800595953104
2022-04-30 22:00:00,2022-04-30 22:00:00,0.8733432808468792,2022,4,30,-0.41488352248422994,-3.27549194399542
2022-04-30 23:00:00,2022-04-30 23:00:00,0.3997215398835501,2022,4,30,-0.41551527970744506,-3.7554312571909003
2022-05-01 00:00:00,2022-05-01 00:00:00,0.9463861776077274,2022,5,1,-0.4161468365471424,-3.215082187863697
2022-05-01 01:00:00,2022-05-01 01:00:00,0.9024157208714951,2022,5,1,-0.41677819269875144,-3.2653662061160187
2022-05-01 02:00:00,2022-05-01 02:00:00,0.7997908039284357,2022,5,1,-0.41740934785779876,-3.3743026746495524
2022-05-01 03:00:00,2022-05-01 03:00:00,0.017299856458403595,2022,5,1,-0.4180403017199075,-4.163103160740672
2022-05-01 04:00:00,2022-05-01 04:00:00,0.6845387215499955,2022,5,1,-0.41867105398079896,-3.5021718182579944
2022-05-01 05:00:00,2022-05-01 05:00:00,0.21452646393101282,2022,5,1,-0.4193016043362906,-3.9784895794318933
2022-05-01 06:00:00,2022-05-01 06:00:00,0.6859849661977412,2022,5,1,-0.4199319524822975,-3.513334558625233
2022-05-01 07:00:00,2022-05-01 07:00:00,0.5791398419504479,2022,5,1,-0.420562098114832,-3.626481139197872
2022-05-01 08:00:00,2022-05-01 08:00:00,0.10795910887086602,2022,5,1,-0.4211920409300052,-4.1039613004291855
2022-05-01 09:00:00,2022-05-01 09:00:00,0.058312714835453416,2022,5,1,-0.4218217806240248,-4.159905091404795
2022-05-01 10:00:00,2022-05-01 10:00:00,0.9113346765129314,2022,5,1,-0.422451316893197,-3.313178492419038
2022-05-01 11:00:00,2022-05-01 11:00:00,0.2624366061190584,2022,5,1,-0.4230806494339255,-3.968369888220197
2022-05-01 12:00:00,2022-05-01 12:00:00,0.464636511848346,2022,5,1,-0.42370977794271364,-3.7724612675787905
2022-05-01 13:00:00,2022-05-01 13:00:00,0.3466369533843975,2022,5,1,-0.4243387021161618,-3.896750067777221
2022-05-01 14:00:00,2022-05-01 14:00:00,0.6046573315488696,2022,5,1,-0.42496742165096946,-3.6450168849608247
2022-05-01 15:00:00,2022-05-01 15:00:00,0.029809854875392228,2022,5,1,-0.4255959362439342,-4.22614950756395
2022-05-01 16:00:00,2022-05-01 16:00:00,0.42499369263729325,2022,5,1,-0.42622424559195377,-3.8372487632822443
2022-05-01 17:00:00,2022-05-01 17:00:00,0.9054661677579608,2022,5,1,-0.42685234939202366,-3.3630573261622754
2022-05-01 18:00:00,2022-05-01 18:00:00,0.823457525728534,2022,5,1,-0.4274802473412389,-3.4513449476838556
2022-05-01 19:00:00,2022-05-01 19:00:00,0.002970812074179263,2022,5,1,-0.42810793913679335,-4.278108579293755
2022-05-01 20:00:00,2022-05-01 20:00:00,0.010218176999084672,2022,5,1,-0.4287354244759815,-4.27713606776073
2022-05-01 21:00:00,2022-05-01 21:00:00,0.6449019047554524,2022,5,1,-0.4293627030561963,-3.6487251258065103
2022-05-01 22:00:00,2022-05-01 22:00:00,0.4129013784850114,2022,5,1,-0.42998977457493065,-3.886996367264295
2022-05-01 23:00:00,2022-05-01 23:00:00,0.20516645806842593,2022,5,1,-0.430616638729777,-4.100999929229344
2022-05-02 00:00:00,2022-05-02 00:00:00,0.8918735566859031,2022,5,2,-0.431243295218429,-3.420559395498387
2022-05-02 01:00:00,2022-05-02 01:00:00,0.23164285375785787,2022,5,2,-0.4318697437386793,-4.087054583628935
2022-05-02 02:00:00,2022-05-02 02:00:00,0.28693251110506657,2022,5,2,-0.4324959839884211,-4.038027328779144
2022-05-02 03:00:00,2022-05-02 03:00:00,0.3071772181956586,2022,5,2,-0.4331220156656477,-4.024042938460818
2022-05-02 04:00:00,2022-05-02 04:00:00,0.7360577984007289,2022,5,2,-0.43374783846845427,-3.601420586283814
2022-05-02 05:00:00,2022-05-02 05:00:00,0.8069643831193721,2022,5,2,-0.4343734520950354,-3.5367701378309824
2022-05-02 06:00:00,2022-05-02 06:00:00,0.13028229097978417,2022,5,2,-0.43499885624368706,-4.219706271457086
2022-05-02 07:00:00,2022-05-02 07:00:00,0.8387845010091383,2022,5,2,-0.4356240506128057,-3.5174560051189183
2022-05-02 08:00:00,2022-05-02 08:00:00,0.14683854906332228,2022,5,2,-0.43624903490089023,-4.215651799945579
2022-05-02 09:00:00,2022-05-02 09:00:00,0.5997938666790359,2022,5,2,-0.43687380880653975,-3.768944221386361
2022-05-02 10:00:00,2022-05-02 10:00:00,0.2494151449006633,2022,5,2,-0.43749837202845504,-4.1255685753838875
2022-05-02 11:00:00,2022-05-02 11:00:00,0.8918871076175523,2022,5,2,-0.4381227242654382,-3.4893401350368296
2022-05-02 12:00:00,2022-05-02 12:00:00,0.37887289818990555,2022,5,2,-0.4387468652163942,-4.008595753974037
2022-05-02 13:00:00,2022-05-02 13:00:00,0.5535053099651958,2022,5,2,-0.43937079458032885,-3.8402026358380925
2022-05-02 14:00:00,2022-05-02 14:00:00,0.22659503344278698,2022,5,2,-0.4399945120563502,-4.173350087120715
2022-05-02 15:00:00,2022-05-02 15:00:00,0.951833224494075,2022,5,2,-0.44061801734366823,-3.4543469489426077
2022-05-02 16:00:00,2022-05-02 16:00:00,0.5267642337846281,2022,5,2,-0.44124131014159645,-3.8856488676313363
2022-05-02 17:00:00,2022-05-02 17:00:00,0.7970112044213534,2022,5,2,-0.44186439014954954,-3.621632697074142
2022-05-02 18:00:00,2022-05-02 18:00:00,0.19983946002415898,2022,5,2,-0.4424872570670452,-4.225033110646293
2022-05-02 19:00:00,2022-05-02 19:00:00,0.05930941479839791,2022,5,2,-0.4431099105937037,-4.3717896911386385
2022-05-02 20:00:00,2022-05-02 20:00:00,0.650471439987104,2022,5,2,-0.44373235042924913,-3.7868520643053873
2022-05-02 21:00:00,2022-05-02 21:00:00,0.4259985488662944,2022,5,2,-0.44435457627350766,-4.017547213868782
2022-05-02 22:00:00,2022-05-02 22:00:00,0.8874544389990688,2022,5,2,-0.4449765878264089,-3.56231143926502
2022-05-02 23:00:00,2022-05-02 23:00:00,0.43696543259760845,2022,5,2,-0.4455983847879859,-4.019018415282251
2022-05-03 00:00:00,2022-05-03 00:00:00,0.9878423327774092,2022,5,3,-0.4462199668583748,-3.474357335806338
2022-05-03 01:00:00,2022-05-03 01:00:00,0.27969602475008826,2022,5,3,-0.4468413337378165,-4.188717312628076
2022-05-03 02:00:00,2022-05-03 02:00:00,0.7920721230842521,2022,5,3,-0.4474624851266545,-3.6825527281822925
2022-05-03 03:00:00,2022-05-03 03:00:00,0.09919357888536373,2022,5,3,-0.44808342072533663,-4.381640628368002
2022-05-03 04:00:00,2022-05-03 04:00:00,0.5097802415799543,2022,5,3,-0.4487041402344145,-3.977261160764191
2022-05-03 05:00:00,2022-05-03 05:00:00,0.6795955508881606,2022,5,3,-0.4493246433545449,-3.8136508826572886
2022-05-03 06:00:00,2022-05-03 06:00:00,0.2390179299194266,2022,5,3,-0.449944929786488,-4.260431367945453
2022-05-03 07:00:00,2022-05-03 07:00:00,0.22466623692377719,2022,5,3,-0.45056499923110865,-4.280983755387309
2022-05-03 08:00:00,2022-05-03 08:00:00,0.3782035810218123,2022,5,3,-0.45118485138937614,-4.13364493287195
2022-05-03 09:00:00,2022-05-03 09:00:00,0.254878252920935,2022,5,3,-0.45180448596236567,-4.263166606702722
2022-05-03 10:00:00,2022-05-03 10:00:00,0.5165808329588396,2022,5,3,-0.4524239026512561,-4.007658193553721
2022-05-03 11:00:00,2022-05-03 11:00:00,0.5411630653018695,2022,5,3,-0.45304310115733193,-3.9892679462714495
2022-05-03 12:00:00,2022-05-03 12:00:00,0.16909471072266669,2022,5,3,-0.45366208118198226,-4.367526101097156
2022-05-03 13:00:00,2022-05-03 13:00:00,0.5831525413391787,2022,5,3,-0.45428084242670297,-3.9596558829278505
2022-05-03 14:00:00,2022-05-03 14:00:00,0.908037862555471,2022,5,3,-0.45489938459309415,-3.6409559833754708
2022-05-03 15:00:00,2022-05-03 15:00:00,0.84345759330053,2022,5,3,-0.4555177073828619,-3.7117194805280893
2022-05-03 16:00:00,2022-05-03 16:00:00,0.37366137077102435,2022,5,3,-0.45613581049781776,-4.187696734207153
2022-05-03 17:00:00,2022-05-03 17:00:00,0.37200297199745813,2022,5,3,-0.4567536936398804,-4.1955339644013465
2022-05-03 18:00:00,2022-05-03 18:00:00,0.4224060286502057,2022,5,3,-0.4573713565110734,-4.1513075364605285
2022-05-03 19:00:00,2022-05-03 19:00:00,0.3518463627407077,2022,5,3,-0.457988798813527,-4.228041625394562
